Order_ID,Order_Date,Ship_Date,Customer_ID,Region,Category,Sub_Category,Product_ID,Product_Name,Sales,Quantity,Discount,Profit,Inventory_Stock,Inventory_Turnover_Days,Season
ORD-1183,2023-06-01,2023-06-05,CUST-248,South,Technology,Accessories,PROD-5037,Accessories 505,3111.42,8,0.0,933.43,130,39,Summer
ORD-1184,2022-06-10,2022-06-15,CUST-580,Central,Office Supplies,Art,PROD-7257,Art 848,578.8,6,0.0,173.64,151,45,Summer
ORD-1185,2022-12-07,2022-12-09,CUST-801,Central,Office Supplies,Binders,PROD-2689,Binders 295,2572.43,9,0.2,257.24,76,61,Winter
ORD-1186,2022-09-19,2022-09-22,CUST-343,West,Office Supplies,Art,PROD-5107,Art 338,1551.25,6,0.1,310.25,69,110,Fall
ORD-1187,2023-11-09,2023-11-11,CUST-233,Central,Furniture,Tables,PROD-8693,Tables 172,1031.0,3,0.1,206.2,167,87,Fall
ORD-1188,2023-11-06,2023-11-08,CUST-867,West,Technology,Phones,PROD-6656,Phones 892,254.67,2,0.1,50.93,29,91,Fall
ORD-1189,2022-10-16,2022-10-20,CUST-998,Central,Furniture,Tables,PROD-2960,Tables 124,311.0,1,0.1,62.2,134,61,Fall
ORD-1190,2023-04-27,2023-05-02,CUST-111,South,Furniture,Chairs,PROD-9734,Chairs 945,525.86,2,0.2,52.59,77,54,Spring
ORD-1191,2023-03-23,2023-03-29,CUST-566,West,Office Supplies,Binders,PROD-7488,Binders 741,664.19,2,0.2,66.42,40,14,Spring
ORD-1192,2023-11-21,2023-11-26,CUST-198,East,Office Supplies,Art,PROD-6448,Art 255,1301.84,8,0.2,130.18,92,18,Fall
ORD-1193,2022-09-20,2022-09-24,CUST-200,Central,Office Supplies,Paper,PROD-2403,Paper 919,264.52,1,0.2,26.45,49,26,Fall
ORD-1194,2022-08-19,2022-08-21,CUST-191,West,Furniture,Tables,PROD-2549,Tables 554,2227.85,5,0.1,445.57,16,36,Summer
ORD-1195,2023-08-21,2023-08-26,CUST-690,East,Furniture,Chairs,PROD-7793,Chairs 570,1538.28,7,0.2,153.83,158,111,Summer
ORD-1196,2022-03-06,2022-03-11,CUST-272,South,Office Supplies,Art,PROD-1163,Art 564,2102.33,5,0.0,630.7,190,91,Spring
ORD-1197,2023-12-01,2023-12-04,CUST-609,South,Technology,Phones,PROD-9737,Phones 663,2126.46,5,0.2,212.65,126,35,Winter
ORD-1198,2023-03-12,2023-03-17,CUST-291,East,Office Supplies,Art,PROD-4191,Art 492,1250.09,6,0.1,250.02,150,114,Spring
ORD-1199,2022-05-10,2022-05-14,CUST-888,South,Furniture,Chairs,PROD-9906,Chairs 858,423.62,1,0.1,84.72,197,113,Spring
ORD-1200,2023-12-27,2023-12-28,CUST-680,South,Office Supplies,Art,PROD-8083,Art 548,51.99,1,0.3,0.0,182,92,Winter
ORD-1201,2022-01-08,2022-01-13,CUST-534,South,Technology,Phones,PROD-8650,Phones 763,485.6,8,0.2,48.56,138,118,Winter
ORD-1202,2022-05-28,2022-06-02,CUST-498,Central,Furniture,Chairs,PROD-6510,Chairs 598,1516.49,8,0.1,303.3,148,61,Spring
ORD-1203,2023-03-18,2023-03-23,CUST-237,West,Technology,Copiers,PROD-7511,Copiers 319,1684.73,5,0.3,0.0,17,73,Spring
ORD-1204,2023-10-10,2023-10-11,CUST-481,South,Furniture,Bookcases,PROD-9569,Bookcases 218,1829.98,9,0.1,366.0,58,45,Fall
ORD-1205,2023-01-05,2023-01-07,CUST-792,South,Office Supplies,Art,PROD-4983,Art 387,400.56,5,0.2,40.06,11,22,Winter
ORD-1206,2023-06-06,2023-06-07,CUST-926,West,Office Supplies,Art,PROD-7267,Art 725,2458.36,8,0.0,737.51,162,113,Summer
ORD-1207,2023-12-26,2023-12-30,CUST-221,South,Office Supplies,Paper,PROD-6341,Paper 730,1337.17,3,0.3,0.0,158,108,Winter
ORD-1208,2022-08-21,2022-08-23,CUST-401,South,Technology,Phones,PROD-7381,Phones 746,1912.1,5,0.0,573.63,135,17,Summer
ORD-1209,2022-09-13,2022-09-19,CUST-880,West,Technology,Copiers,PROD-5558,Copiers 535,2955.85,6,0.1,591.17,101,38,Fall
ORD-1210,2023-08-30,2023-09-02,CUST-520,East,Technology,Accessories,PROD-2376,Accessories 795,2964.76,7,0.0,889.43,31,52,Summer
ORD-1211,2023-09-22,2023-09-25,CUST-227,East,Technology,Copiers,PROD-7279,Copiers 461,2454.65,7,0.2,245.47,117,34,Fall
ORD-1212,2022-09-18,2022-09-21,CUST-965,Central,Office Supplies,Binders,PROD-3520,Binders 109,153.39,1,0.2,15.34,73,115,Fall
ORD-1213,2022-08-19,2022-08-22,CUST-697,West,Furniture,Tables,PROD-3649,Tables 413,381.17,2,0.0,114.35,146,45,Summer
ORD-1214,2022-01-14,2022-01-15,CUST-854,Central,Office Supplies,Binders,PROD-6110,Binders 169,768.33,2,0.3,0.0,84,25,Winter
ORD-1215,2023-11-29,2023-12-03,CUST-841,East,Technology,Phones,PROD-3023,Phones 970,1466.38,4,0.3,0.0,163,46,Fall
ORD-1216,2022-02-07,2022-02-13,CUST-218,Central,Furniture,Tables,PROD-3563,Tables 320,428.13,4,0.0,128.44,29,26,Winter
ORD-1217,2023-12-29,2024-01-03,CUST-769,West,Office Supplies,Art,PROD-4390,Art 977,2501.89,7,0.3,0.0,33,43,Winter
ORD-1218,2023-10-26,2023-10-31,CUST-784,South,Technology,Accessories,PROD-6469,Accessories 282,724.34,6,0.3,0.0,28,57,Fall
ORD-1219,2023-04-26,2023-04-28,CUST-924,South,Furniture,Bookcases,PROD-6237,Bookcases 912,200.08,4,0.3,0.0,56,84,Spring
ORD-1220,2022-07-17,2022-07-21,CUST-658,West,Furniture,Chairs,PROD-3171,Chairs 174,1588.45,4,0.2,158.85,152,79,Summer
ORD-1221,2023-08-25,2023-08-30,CUST-718,East,Technology,Phones,PROD-7397,Phones 729,2623.18,9,0.1,524.64,59,12,Summer
ORD-1222,2023-07-17,2023-07-22,CUST-448,South,Furniture,Tables,PROD-7052,Tables 148,433.39,3,0.1,86.68,163,78,Summer
ORD-1223,2023-12-05,2023-12-10,CUST-394,West,Furniture,Tables,PROD-3978,Tables 740,336.28,4,0.3,0.0,135,112,Winter
ORD-1224,2022-07-01,2022-07-07,CUST-507,South,Furniture,Tables,PROD-5713,Tables 513,3425.94,9,0.3,0.0,45,94,Summer
ORD-1225,2022-06-12,2022-06-16,CUST-717,East,Office Supplies,Art,PROD-1204,Art 681,3903.37,8,0.3,0.0,191,104,Summer
ORD-1226,2022-08-16,2022-08-19,CUST-295,West,Furniture,Chairs,PROD-5000,Chairs 618,1269.82,4,0.2,126.98,194,30,Summer
ORD-1227,2023-02-03,2023-02-05,CUST-298,East,Office Supplies,Art,PROD-2449,Art 765,2265.55,8,0.3,0.0,152,57,Winter
ORD-1228,2022-06-14,2022-06-16,CUST-404,Central,Office Supplies,Binders,PROD-9562,Binders 956,715.67,5,0.2,71.57,96,99,Summer
ORD-1229,2023-03-21,2023-03-22,CUST-426,West,Furniture,Chairs,PROD-4062,Chairs 388,92.6,1,0.3,0.0,136,115,Spring
ORD-1230,2023-07-27,2023-07-29,CUST-593,West,Furniture,Chairs,PROD-4648,Chairs 941,3600.14,9,0.0,1080.04,26,107,Summer
ORD-1231,2023-05-29,2023-06-04,CUST-736,Central,Furniture,Chairs,PROD-9535,Chairs 393,3070.18,9,0.1,614.04,153,60,Spring
ORD-1232,2023-09-03,2023-09-06,CUST-253,Central,Technology,Accessories,PROD-6774,Accessories 475,116.65,1,0.2,11.66,30,29,Fall
ORD-1233,2023-12-27,2023-12-31,CUST-165,East,Furniture,Bookcases,PROD-6879,Bookcases 353,2599.99,9,0.3,0.0,35,72,Winter
ORD-1234,2023-07-08,2023-07-12,CUST-478,West,Technology,Phones,PROD-6546,Phones 808,211.88,3,0.3,0.0,32,98,Summer
ORD-1235,2023-05-19,2023-05-23,CUST-584,East,Technology,Copiers,PROD-8239,Copiers 666,1262.61,8,0.3,0.0,50,45,Spring
ORD-1236,2022-08-26,2022-08-28,CUST-486,East,Furniture,Bookcases,PROD-1258,Bookcases 382,1151.01,4,0.1,230.2,16,89,Summer
ORD-1237,2022-02-09,2022-02-15,CUST-991,South,Office Supplies,Art,PROD-4690,Art 712,307.09,1,0.2,30.71,17,110,Winter
ORD-1238,2023-01-01,2023-01-07,CUST-986,South,Office Supplies,Paper,PROD-6248,Paper 674,1330.68,3,0.3,0.0,148,55,Winter
ORD-1239,2023-06-17,2023-06-23,CUST-936,East,Furniture,Bookcases,PROD-7274,Bookcases 452,199.32,2,0.1,39.86,68,36,Summer
ORD-1240,2023-10-28,2023-11-03,CUST-533,West,Furniture,Tables,PROD-8544,Tables 494,2436.3,5,0.3,0.0,18,111,Fall
ORD-1241,2022-12-30,2023-01-03,CUST-575,West,Office Supplies,Art,PROD-5079,Art 376,1725.69,9,0.1,345.14,140,85,Winter
ORD-1242,2023-02-21,2023-02-26,CUST-437,West,Office Supplies,Paper,PROD-2098,Paper 378,264.44,3,0.0,79.33,60,56,Winter
ORD-1243,2023-09-12,2023-09-15,CUST-165,Central,Office Supplies,Binders,PROD-1155,Binders 146,104.81,3,0.0,31.44,25,43,Fall
ORD-1244,2022-07-20,2022-07-24,CUST-678,South,Technology,Accessories,PROD-1441,Accessories 914,421.78,1,0.2,42.18,137,72,Summer
ORD-1245,2022-07-10,2022-07-15,CUST-559,East,Office Supplies,Art,PROD-5646,Art 492,1158.94,3,0.0,347.68,55,23,Summer
ORD-1246,2022-07-26,2022-07-28,CUST-702,West,Technology,Phones,PROD-7701,Phones 649,1366.36,3,0.2,136.64,160,68,Summer
ORD-1247,2023-12-03,2023-12-06,CUST-523,South,Office Supplies,Binders,PROD-5249,Binders 713,1466.59,3,0.1,293.32,93,34,Winter
ORD-1248,2022-03-24,2022-03-30,CUST-272,Central,Technology,Accessories,PROD-8230,Accessories 172,1249.5,3,0.2,124.95,37,93,Spring
ORD-1249,2023-09-25,2023-09-29,CUST-536,East,Technology,Copiers,PROD-3723,Copiers 564,1316.77,3,0.1,263.35,129,47,Fall
ORD-1250,2022-11-16,2022-11-17,CUST-433,West,Office Supplies,Binders,PROD-1040,Binders 807,1249.9,8,0.1,249.98,62,108,Fall
ORD-1251,2023-09-29,2023-10-05,CUST-576,West,Technology,Accessories,PROD-3479,Accessories 769,2689.83,6,0.2,268.98,192,25,Fall
ORD-1252,2023-07-30,2023-08-05,CUST-375,East,Technology,Copiers,PROD-8851,Copiers 300,590.42,2,0.0,177.13,78,57,Summer
ORD-1253,2022-11-20,2022-11-23,CUST-400,Central,Furniture,Chairs,PROD-2447,Chairs 431,51.05,1,0.3,0.0,74,17,Fall
ORD-1254,2023-07-13,2023-07-14,CUST-632,Central,Office Supplies,Paper,PROD-4740,Paper 278,1345.23,3,0.0,403.57,159,113,Summer
ORD-1255,2022-12-14,2022-12-18,CUST-591,West,Technology,Copiers,PROD-3007,Copiers 261,818.26,4,0.0,245.48,76,95,Winter
ORD-1256,2022-12-27,2022-12-28,CUST-672,South,Technology,Copiers,PROD-9921,Copiers 382,2594.96,8,0.1,518.99,162,91,Winter
ORD-1257,2023-03-25,2023-03-26,CUST-848,South,Technology,Accessories,PROD-6808,Accessories 752,318.81,1,0.1,63.76,44,57,Spring
ORD-1258,2022-02-18,2022-02-24,CUST-701,Central,Furniture,Tables,PROD-1340,Tables 856,125.15,1,0.2,12.52,157,106,Winter
ORD-1259,2023-09-10,2023-09-13,CUST-916,East,Furniture,Tables,PROD-1855,Tables 888,2803.45,6,0.0,841.04,97,46,Fall
ORD-1260,2022-07-02,2022-07-03,CUST-432,Central,Technology,Copiers,PROD-4629,Copiers 656,1798.32,7,0.2,179.83,156,20,Summer
ORD-1261,2022-11-28,2022-12-03,CUST-701,Central,Furniture,Bookcases,PROD-1987,Bookcases 349,719.62,5,0.0,215.89,170,54,Fall
ORD-1262,2022-06-23,2022-06-29,CUST-423,West,Furniture,Chairs,PROD-4744,Chairs 738,276.28,7,0.3,0.0,91,27,Summer
ORD-1263,2023-10-21,2023-10-25,CUST-140,Central,Office Supplies,Binders,PROD-6889,Binders 896,3044.52,8,0.0,913.36,85,24,Fall
ORD-1264,2023-03-26,2023-03-29,CUST-639,Central,Furniture,Tables,PROD-4155,Tables 553,173.32,2,0.0,52.0,130,48,Spring
ORD-1265,2023-05-29,2023-06-03,CUST-180,East,Technology,Phones,PROD-3466,Phones 334,2507.57,6,0.1,501.51,49,11,Spring
ORD-1266,2022-12-23,2022-12-28,CUST-604,West,Furniture,Bookcases,PROD-2819,Bookcases 376,123.7,1,0.0,37.11,32,33,Winter
ORD-1267,2023-10-20,2023-10-24,CUST-733,West,Office Supplies,Art,PROD-4259,Art 463,171.77,3,0.0,51.53,190,111,Fall
ORD-1268,2022-07-14,2022-07-18,CUST-771,West,Office Supplies,Art,PROD-2141,Art 711,2041.86,9,0.3,0.0,84,57,Summer
ORD-1269,2022-10-17,2022-10-21,CUST-292,Central,Furniture,Bookcases,PROD-6906,Bookcases 768,1649.78,5,0.0,494.93,65,74,Fall
ORD-1270,2023-02-23,2023-02-26,CUST-787,South,Office Supplies,Paper,PROD-2054,Paper 487,68.6,1,0.3,0.0,78,17,Winter
ORD-1271,2023-03-10,2023-03-15,CUST-871,West,Furniture,Chairs,PROD-8597,Chairs 462,3913.42,8,0.2,391.34,84,54,Spring
ORD-1272,2023-07-17,2023-07-19,CUST-584,West,Technology,Accessories,PROD-3172,Accessories 648,2297.9,6,0.2,229.79,39,51,Summer
ORD-1273,2022-02-04,2022-02-10,CUST-176,Central,Office Supplies,Binders,PROD-6619,Binders 208,1990.13,4,0.0,597.04,122,38,Winter
ORD-1274,2022-06-14,2022-06-15,CUST-478,Central,Office Supplies,Binders,PROD-1946,Binders 998,275.48,1,0.0,82.64,95,62,Summer
ORD-1275,2023-02-20,2023-02-25,CUST-632,South,Office Supplies,Paper,PROD-1138,Paper 458,315.13,3,0.0,94.54,183,117,Winter
ORD-1276,2023-08-27,2023-09-01,CUST-534,East,Technology,Phones,PROD-7416,Phones 198,276.75,3,0.1,55.35,148,109,Summer
ORD-1277,2023-10-26,2023-10-28,CUST-616,East,Office Supplies,Paper,PROD-3660,Paper 263,349.89,3,0.0,104.97,17,37,Fall
ORD-1278,2022-03-05,2022-03-08,CUST-239,West,Office Supplies,Art,PROD-7538,Art 586,1537.89,5,0.1,307.58,182,56,Spring
ORD-1279,2022-07-03,2022-07-07,CUST-982,Central,Furniture,Chairs,PROD-5761,Chairs 403,3969.03,9,0.3,0.0,79,26,Summer
ORD-1280,2023-11-26,2023-11-28,CUST-506,Central,Office Supplies,Art,PROD-2946,Art 814,628.7,4,0.0,188.61,199,97,Fall
ORD-1281,2023-04-10,2023-04-13,CUST-786,Central,Furniture,Bookcases,PROD-3819,Bookcases 464,2453.77,5,0.1,490.75,101,60,Spring
ORD-1282,2022-11-25,2022-11-29,CUST-246,Central,Technology,Copiers,PROD-6442,Copiers 542,327.3,1,0.0,98.19,105,81,Fall
ORD-1283,2023-05-09,2023-05-14,CUST-825,Central,Furniture,Chairs,PROD-4906,Chairs 665,204.23,7,0.3,0.0,31,102,Spring
ORD-1284,2022-11-16,2022-11-22,CUST-646,South,Office Supplies,Paper,PROD-5152,Paper 833,960.92,5,0.1,192.18,178,33,Fall
ORD-1285,2022-01-19,2022-01-21,CUST-746,Central,Technology,Copiers,PROD-2088,Copiers 391,3979.45,8,0.3,0.0,80,39,Winter
ORD-1286,2022-01-01,2022-01-06,CUST-226,East,Furniture,Chairs,PROD-4747,Chairs 646,3758.43,8,0.3,0.0,137,82,Winter
ORD-1287,2022-04-14,2022-04-15,CUST-457,Central,Office Supplies,Art,PROD-4426,Art 683,114.54,2,0.3,0.0,13,39,Spring
ORD-1288,2022-07-07,2022-07-12,CUST-627,West,Technology,Accessories,PROD-6776,Accessories 474,45.85,2,0.2,4.58,132,111,Summer
ORD-1289,2023-01-15,2023-01-21,CUST-607,West,Office Supplies,Paper,PROD-3951,Paper 314,109.99,2,0.0,33.0,193,40,Winter
ORD-1290,2023-07-21,2023-07-24,CUST-332,West,Office Supplies,Paper,PROD-1436,Paper 880,1045.91,6,0.0,313.77,48,74,Summer
ORD-1291,2022-02-22,2022-02-25,CUST-122,South,Furniture,Bookcases,PROD-6565,Bookcases 173,3461.52,9,0.2,346.15,90,64,Winter
ORD-1292,2023-07-18,2023-07-22,CUST-507,Central,Office Supplies,Paper,PROD-7846,Paper 359,272.25,2,0.3,0.0,119,62,Summer
ORD-1293,2023-04-16,2023-04-18,CUST-738,Central,Furniture,Bookcases,PROD-8016,Bookcases 815,672.98,7,0.1,134.6,91,107,Spring
ORD-1294,2023-03-17,2023-03-18,CUST-917,South,Furniture,Bookcases,PROD-7056,Bookcases 489,305.12,2,0.1,61.02,96,97,Spring
ORD-1295,2022-06-06,2022-06-10,CUST-773,South,Furniture,Chairs,PROD-6571,Chairs 711,1736.21,9,0.2,173.62,146,36,Summer
ORD-1296,2022-05-21,2022-05-24,CUST-500,West,Office Supplies,Art,PROD-9662,Art 317,201.11,1,0.3,0.0,188,46,Spring
ORD-1297,2023-12-30,2024-01-01,CUST-635,South,Furniture,Chairs,PROD-1522,Chairs 884,994.22,7,0.2,99.42,22,110,Winter
ORD-1298,2023-08-29,2023-08-30,CUST-909,East,Technology,Phones,PROD-2124,Phones 601,1240.98,5,0.2,124.1,149,46,Summer
ORD-1299,2022-12-21,2022-12-23,CUST-840,East,Technology,Phones,PROD-5424,Phones 265,592.53,3,0.3,0.0,22,91,Winter
ORD-1300,2022-04-10,2022-04-15,CUST-875,Central,Technology,Accessories,PROD-8170,Accessories 127,2182.05,7,0.1,436.41,146,97,Spring
ORD-1301,2023-06-24,2023-06-30,CUST-148,West,Office Supplies,Binders,PROD-2673,Binders 664,1788.02,6,0.0,536.41,22,66,Summer
ORD-1302,2023-08-09,2023-08-15,CUST-497,West,Technology,Phones,PROD-1674,Phones 486,2286.56,5,0.1,457.31,90,109,Summer
ORD-1303,2022-01-17,2022-01-21,CUST-839,West,Technology,Accessories,PROD-4259,Accessories 957,888.02,6,0.0,266.41,180,34,Winter
ORD-1304,2022-04-29,2022-05-03,CUST-781,Central,Office Supplies,Binders,PROD-3222,Binders 833,270.22,1,0.1,54.04,36,62,Spring
ORD-1305,2023-02-25,2023-03-03,CUST-154,West,Furniture,Tables,PROD-3566,Tables 855,198.98,7,0.0,59.69,162,42,Winter
ORD-1306,2022-01-12,2022-01-15,CUST-556,South,Furniture,Tables,PROD-5426,Tables 875,1651.5,5,0.2,165.15,120,60,Winter
ORD-1307,2023-12-30,2024-01-04,CUST-256,West,Furniture,Bookcases,PROD-6345,Bookcases 511,558.7,6,0.3,0.0,166,114,Winter
ORD-1308,2022-05-04,2022-05-08,CUST-923,South,Furniture,Bookcases,PROD-7683,Bookcases 377,1918.96,4,0.0,575.69,128,14,Spring
ORD-1309,2023-07-25,2023-07-27,CUST-606,East,Furniture,Chairs,PROD-7410,Chairs 560,613.1,7,0.1,122.62,34,19,Summer
ORD-1310,2023-02-16,2023-02-19,CUST-537,South,Furniture,Bookcases,PROD-3606,Bookcases 258,185.69,1,0.3,0.0,111,97,Winter
ORD-1311,2022-08-30,2022-09-01,CUST-558,South,Furniture,Tables,PROD-6685,Tables 772,466.69,1,0.3,0.0,61,114,Summer
ORD-1312,2022-01-15,2022-01-20,CUST-697,West,Office Supplies,Paper,PROD-7353,Paper 689,2409.54,5,0.1,481.91,47,71,Winter
ORD-1313,2022-08-11,2022-08-17,CUST-592,Central,Office Supplies,Paper,PROD-9811,Paper 260,298.68,3,0.0,89.6,17,53,Summer
ORD-1314,2022-11-29,2022-12-01,CUST-795,South,Furniture,Bookcases,PROD-8866,Bookcases 189,433.61,6,0.3,0.0,108,57,Fall
ORD-1315,2022-11-28,2022-12-01,CUST-985,West,Office Supplies,Binders,PROD-1619,Binders 982,1148.79,5,0.2,114.88,64,111,Fall
ORD-1316,2022-05-05,2022-05-07,CUST-346,South,Furniture,Bookcases,PROD-4212,Bookcases 461,480.87,1,0.0,144.26,89,75,Spring
ORD-1317,2023-08-29,2023-08-30,CUST-192,West,Office Supplies,Art,PROD-3468,Art 173,2765.33,7,0.3,0.0,97,95,Summer
ORD-1318,2022-09-12,2022-09-15,CUST-666,South,Furniture,Tables,PROD-6722,Tables 889,632.98,5,0.3,0.0,113,75,Fall
ORD-1319,2022-12-15,2022-12-18,CUST-598,East,Furniture,Bookcases,PROD-4743,Bookcases 700,634.66,4,0.3,0.0,164,43,Winter
ORD-1320,2023-02-08,2023-02-13,CUST-817,East,Furniture,Bookcases,PROD-5369,Bookcases 784,143.09,3,0.2,14.31,100,99,Winter
ORD-1321,2022-04-01,2022-04-03,CUST-976,South,Furniture,Chairs,PROD-4699,Chairs 954,1706.76,4,0.0,512.03,67,35,Spring
ORD-1322,2023-12-16,2023-12-17,CUST-453,South,Office Supplies,Art,PROD-2772,Art 832,1167.96,9,0.0,350.39,154,31,Winter
ORD-1323,2023-10-23,2023-10-26,CUST-253,South,Furniture,Bookcases,PROD-8812,Bookcases 504,466.79,3,0.3,0.0,56,80,Fall
ORD-1324,2022-03-25,2022-03-27,CUST-211,Central,Office Supplies,Art,PROD-5570,Art 935,472.56,4,0.3,0.0,50,28,Spring
ORD-1325,2023-02-25,2023-02-26,CUST-288,South,Office Supplies,Art,PROD-4607,Art 635,196.88,3,0.2,19.69,49,72,Winter
ORD-1326,2022-10-17,2022-10-18,CUST-976,East,Office Supplies,Art,PROD-5958,Art 353,278.77,1,0.3,0.0,125,32,Fall
ORD-1327,2023-11-12,2023-11-13,CUST-749,South,Furniture,Tables,PROD-7534,Tables 714,444.95,9,0.1,88.99,110,66,Fall
ORD-1328,2022-11-13,2022-11-17,CUST-943,West,Office Supplies,Binders,PROD-5082,Binders 610,1331.14,3,0.1,266.23,56,77,Fall
ORD-1329,2022-12-09,2022-12-11,CUST-305,East,Technology,Phones,PROD-5591,Phones 478,900.2,2,0.0,270.06,34,36,Winter
ORD-1330,2023-07-05,2023-07-11,CUST-898,West,Technology,Accessories,PROD-4273,Accessories 131,1401.93,5,0.3,0.0,25,68,Summer
ORD-1331,2022-09-11,2022-09-12,CUST-659,South,Technology,Accessories,PROD-1152,Accessories 734,477.07,1,0.1,95.41,26,77,Fall
ORD-1332,2022-04-12,2022-04-13,CUST-588,Central,Furniture,Chairs,PROD-8361,Chairs 203,360.08,1,0.2,36.01,45,90,Spring
ORD-1333,2022-07-17,2022-07-18,CUST-692,West,Technology,Copiers,PROD-1680,Copiers 576,560.42,7,0.0,168.13,135,66,Summer
ORD-1334,2023-08-05,2023-08-11,CUST-660,South,Furniture,Chairs,PROD-2903,Chairs 274,1958.77,4,0.2,195.88,90,72,Summer
ORD-1335,2022-07-11,2022-07-12,CUST-963,South,Furniture,Bookcases,PROD-8619,Bookcases 468,202.65,1,0.2,20.26,109,41,Summer
ORD-1336,2023-02-23,2023-03-01,CUST-414,East,Technology,Copiers,PROD-4922,Copiers 988,485.72,1,0.0,145.72,141,97,Winter
ORD-1337,2022-06-17,2022-06-20,CUST-624,South,Furniture,Chairs,PROD-2855,Chairs 582,1311.51,5,0.2,131.15,89,15,Summer
ORD-1338,2023-07-09,2023-07-11,CUST-613,South,Technology,Copiers,PROD-4093,Copiers 982,859.42,9,0.3,0.0,181,32,Summer
ORD-1339,2023-06-03,2023-06-09,CUST-278,West,Furniture,Chairs,PROD-5595,Chairs 563,3751.54,8,0.1,750.31,25,92,Summer
ORD-1340,2022-01-12,2022-01-18,CUST-196,East,Furniture,Chairs,PROD-7043,Chairs 945,836.26,5,0.2,83.63,149,26,Winter
ORD-1341,2022-02-28,2022-03-01,CUST-658,Central,Furniture,Tables,PROD-9643,Tables 388,455.46,2,0.2,45.55,132,75,Winter
ORD-1342,2023-01-26,2023-02-01,CUST-891,West,Furniture,Tables,PROD-3761,Tables 460,1545.6,7,0.1,309.12,157,38,Winter
ORD-1343,2023-07-28,2023-08-02,CUST-417,East,Furniture,Tables,PROD-2988,Tables 181,69.5,1,0.1,13.9,78,37,Summer
ORD-1344,2023-11-20,2023-11-24,CUST-902,South,Office Supplies,Binders,PROD-6633,Binders 735,1027.97,7,0.1,205.59,107,98,Fall
ORD-1345,2022-01-22,2022-01-24,CUST-652,West,Office Supplies,Paper,PROD-3195,Paper 207,398.65,7,0.0,119.6,29,100,Winter
ORD-1346,2023-01-02,2023-01-04,CUST-382,West,Technology,Copiers,PROD-8519,Copiers 659,136.27,5,0.2,13.63,143,88,Winter
ORD-1347,2023-03-19,2023-03-23,CUST-365,East,Office Supplies,Binders,PROD-5757,Binders 659,871.45,2,0.0,261.44,92,35,Spring
ORD-1348,2022-09-05,2022-09-11,CUST-980,East,Furniture,Bookcases,PROD-1816,Bookcases 236,1426.19,4,0.0,427.86,37,74,Fall
ORD-1349,2023-10-12,2023-10-16,CUST-361,South,Technology,Phones,PROD-6285,Phones 756,3807.94,9,0.1,761.59,169,41,Fall
ORD-1350,2022-02-23,2022-02-25,CUST-466,Central,Office Supplies,Paper,PROD-4676,Paper 478,1341.68,3,0.0,402.5,136,34,Winter
ORD-1351,2022-09-05,2022-09-09,CUST-311,East,Furniture,Bookcases,PROD-9560,Bookcases 856,282.5,1,0.0,84.75,179,59,Fall
ORD-1352,2023-04-25,2023-04-29,CUST-901,South,Technology,Copiers,PROD-9252,Copiers 929,122.92,1,0.0,36.88,52,57,Spring
ORD-1353,2022-11-27,2022-11-29,CUST-263,Central,Office Supplies,Binders,PROD-2993,Binders 969,2957.33,7,0.1,591.47,136,28,Fall
ORD-1354,2023-08-26,2023-09-01,CUST-718,East,Furniture,Bookcases,PROD-1294,Bookcases 468,422.88,8,0.1,84.58,82,15,Summer
ORD-1355,2023-07-03,2023-07-04,CUST-669,Central,Furniture,Tables,PROD-6307,Tables 841,795.89,2,0.0,238.77,11,70,Summer
ORD-1356,2022-09-09,2022-09-12,CUST-761,South,Office Supplies,Paper,PROD-8352,Paper 304,1981.57,5,0.1,396.31,107,72,Fall
ORD-1357,2023-07-27,2023-07-30,CUST-102,West,Office Supplies,Art,PROD-9312,Art 484,201.54,6,0.3,0.0,138,64,Summer
ORD-1358,2022-12-07,2022-12-12,CUST-720,Central,Office Supplies,Paper,PROD-1802,Paper 168,1987.65,5,0.3,0.0,30,80,Winter
ORD-1359,2022-11-08,2022-11-10,CUST-955,East,Furniture,Bookcases,PROD-3591,Bookcases 666,996.4,7,0.0,298.92,72,61,Fall
ORD-1360,2022-06-26,2022-06-28,CUST-105,Central,Furniture,Tables,PROD-3594,Tables 138,918.79,7,0.0,275.64,70,18,Summer
ORD-1361,2023-09-22,2023-09-27,CUST-994,West,Office Supplies,Binders,PROD-2700,Binders 698,2955.37,7,0.2,295.54,167,66,Fall
ORD-1362,2023-01-07,2023-01-12,CUST-117,West,Furniture,Tables,PROD-5757,Tables 857,375.5,1,0.0,112.65,143,117,Winter
ORD-1363,2023-12-22,2023-12-28,CUST-773,East,Furniture,Tables,PROD-8178,Tables 305,407.81,3,0.1,81.56,124,45,Winter
ORD-1364,2023-07-13,2023-07-19,CUST-683,Central,Technology,Copiers,PROD-6628,Copiers 236,543.37,3,0.1,108.67,165,33,Summer
ORD-1365,2023-04-26,2023-04-29,CUST-453,Central,Technology,Phones,PROD-5236,Phones 857,1062.86,3,0.2,106.29,166,59,Spring
ORD-1366,2022-04-03,2022-04-08,CUST-739,South,Furniture,Tables,PROD-7160,Tables 170,257.94,1,0.0,77.38,166,48,Spring
ORD-1367,2022-11-01,2022-11-04,CUST-852,West,Furniture,Chairs,PROD-7314,Chairs 636,2737.24,7,0.2,273.72,62,74,Fall
